competition,edition,confederation,confederation_bucket,country,nt_shirt_no,position_primary,is_star,name_en,birth_date,height_cm,current_club,snapshot_date,name_ja,national_debut,source,notes
WC,2006,CONMEBOL,QUALIFIED,ブラジル,19,MF,,Juninho Pernambucano,1975/1/30,178,オリンピック・リヨン,2006/6/9,ジュニーニョ・ペルナンブカーノ,1999/3/28,Transfermarkt (copypaste),
WC,2006,CONMEBOL,QUALIFIED,ブラジル,20,MF,,Ricardinho,1976/5/23,176,コリンチャンス,2006/6/9,リカルド・ルイス・ポッズィ・ロドリゲス,2000/3/28,Transfermarkt (copypaste),
WC,2006,CONMEBOL,QUALIFIED,ブラジル,10,FW,1,Ronaldinho,1980/3/21,182,バルセロナ,2006/6/9,ロナウジーニョ,1999/6/26,Transfermarkt (copypaste),
WC,2006,CONMEBOL,QUALIFIED,ブラジル,23,FW,,Robinho,1984/1/25,172,レアル・マドリード,2006/6/9,ロビーニョ,2003/7/13,Transfermarkt (copypaste),
WC,2006,CONMEBOL,QUALIFIED,ブラジル,7,FW,,Adriano,1982/2/17,189,インテル・ミラノ,2006/6/9,アドリアーノ・レイテ・リベイロ,2000/11/15,Transfermarkt (copypaste),
WC,2006,CONMEBOL,QUALIFIED,ブラジル,9,FW,,Ronaldo,1976/9/18,183,レアル・マドリード,2006/6/9,ロナウド,1994/3/24,Transfermarkt (copypaste),
WC,2006,CONMEBOL,QUALIFIED,ブラジル,21,FW,,Fred,1983/10/3,185,オリンピック・リヨン,2006/6/9,フレデリコ・シャヴェス・ゲデス,2005/4/27,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,1,GK,,Marcos,1973/8/4,193,パルメイラス,2002/5/31,マルコス・ロベルト・シウベイラ・レイス,1999/11/13,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,2,DF,,Cafu,1970/6/7,178,ASローマ,2002/5/31,カフー,1990/9/12,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,3,DF,,Lúcio,1978/5/8,188,バイエル・レバークーゼン,2002/5/31,ルシマール・ダ・シウヴァ・フェレイラ,2000/11/15,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,4,DF,,Roque Júnior,1976/8/31,186,ACミラン,2002/5/31,ロッキ・ジュニオール,1999/10/9,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,5,MF,,Edmílson,1976/7/10,186,オリンピック・リヨン,2002/5/31,エジミウソン・ジョゼ・ゴメス・ジ・モラエス,2000/7/18,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,6,DF,,Roberto Carlos,1973/4/10,168,レアル・マドリード,2002/5/31,ロベルト・カルロス・ダ・シウヴァ・ローシャ,1992/2/26,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,7,MF,,Ricardinho,1976/5/23,176,コリンチャンス,2002/5/31,リカルド・ルイス・ポッズィ・ロドリゲス,2000/3/28,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,8,MF,,Gilberto Silva,1976/10/7,185,アトレチコ・ミネイロ,2002/5/31,ジウベルト・シウバ,2001/11/7,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,9,FW,1,Ronaldo,1976/9/18,183,インテル・ミラノ,2002/5/31,ロナウド,1994/3/24,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,10,MF,1,Rivaldo,1972/4/19,186,バルセロナ,2002/5/31,リヴァウド,1993/12/16,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,11,FW,1,Ronaldinho,1980/3/21,182,パリ・サンジェルマン,2002/5/31,ロナウジーニョ,1999/6/26,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,12,GK,,Dida,1973/10/7,196,コリンチャンス,2002/5/31,ネウソン・デ・ジェズス・シウヴァ,1995/7/7,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,13,DF,,Juliano Belletti,1976/6/20,174,サンパウロ,2002/5/31,ジュリアーノ・ベレッチ,2001/3/28,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,14,DF,,Ânderson Polga,1979/2/9,183,グレミオ,2002/5/31,アンデルソン・ポウガ,2002/1/31,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,15,MF,,Kléberson,1979/6/19,175,アトレチコ・パラナエンセ,2002/5/31,ジョゼ・クレベルソン,2002/1/31,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,16,DF,,Júnior,1973/6/20,170,パルマ,2002/5/31,Júnior,1996/12/18,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,17,FW,,Denilson,1977/8/24,177,レアル・ベティス,2002/5/31,デニウソン・デ・オリヴェイラ・アラウージョ,1996/11/13,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,18,MF,,Vampeta,1974/3/13,184,コリンチャンス,2002/5/31,ヴァンペッタ,1998/9/23,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,19,MF,,Juninho Paulista,1973/2/22,167,フラメンゴ,2002/5/31,ジュニーニョ・パウリスタ,1995/2/22,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,20,FW,,Edílson,1971/9/17,168,クルゼイロ,2002/5/31,エジウソン・ダ・シルバ・フェレイラ,1993/6/24,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,21,FW,,Luizão,1975/11/14,176,インテル・ミラノ,2002/5/31,ルイス・カルロス・ボンボナート・グラール,1996/3/27,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,22,GK,,Rogério Ceni,1973/1/22,188,サンパウロ,2002/5/31,ロジェリオ・セニ,1997/12/16,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,23,MF,,Kaká,1982/4/22,186,サンパウロ,2002/5/31,カカ,2002/1/31,Transfermarkt (copypaste),
WC,2002,CONMEBOL,QUALIFIED,ブラジル,,MF,,Emerson,1976/4/4,179,ASローマ,2002/5/31,エメルソン・フェレイラ・ダ・ローザ,1997/9/10,Transfermarkt (copypaste),辞退
WC,2022,UEFA,QUALIFIED,フランス,23,GK,,Alphonse Areola,1993/2/27,195,ウェストハム・ユナイテッド,2022/11/9,アルフォンス・アレオラ,2018/9/6,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,1,GK,,Hugo Lloris,1986/12/26,188,トッテナム・ホットスパー,2022/11/9,ウーゴ・ロリス,2008/11/19,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,16,GK,,Steve Mandanda,1985/3/28,187,スタッド・レンヌ,2022/11/9,スティーヴ・マンダンダ,2008/5/27,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,17,DF,,William Saliba,2001/3/24,192,アーセナルFC,2022/11/9,ウィリアン・サリバ,2022/3/25,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,18,DF,,Dayot Upamecano,1998/10/27,186,バイエルン・ミュンヘン,2022/11/9,ダヨ・ウパメカノ,2020/9/5,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,2,DF,,Benjamin Pavard,1996/3/28,186,バイエルン・ミュンヘン,2022/11/9,ベンジャマン・パヴァール,2017/11/10,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,24,DF,,Ibrahima Konaté,1999/5/25,194,リヴァプールFC,2022/11/9,イブラヒマ・コナテ,2022/6/10,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,4,DF,,Raphaël Varane,1993/4/25,191,マンチェスター・ユナイテッド,2022/11/9,ラファエル・ヴァラーヌ,2013/3/22,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,3,DF,,Axel Disasi,1998/3/11,191,ASモナコ,2022/11/9,アクセル・ディサシ,2022/11/30,Transfermarkt (copypaste),追加招集
WC,2022,UEFA,QUALIFIED,フランス,,DF,,Presnel Kimpembe,1995/8/13,183,パリ・サンジェルマン,2022/11/9,プレスネル・キンペンベ,2018/3/27,Transfermarkt (copypaste),辞退
WC,2022,UEFA,QUALIFIED,フランス,22,DF,1,Theo Hernández,1997/10/6,184,ACミラン,2022/11/9,テオ・エルナンデス,2021/9/7,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,21,DF,,Lucas Hernández,1996/2/14,184,バイエルン・ミュンヘン,2022/11/9,リュカ・エルナンデス,2018/3/23,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,5,DF,,Jules Koundé,1998/11/12,180,FCバルセロナ,2022/11/9,ジュール・クンデ,2021/6/2,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,8,MF,,Aurélien Tchouaméni,2000/1/27,188,レアル・マドリード,2022/11/9,オーレリアン・チュアメニ,2021/9/1,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,19,MF,,Youssouf Fofana,1999/1/10,185,ASモナコ,2022/11/9,ユスフ・フォファナ,2022/9/22,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,6,MF,,Eduardo Camavinga,2002/11/10,182,レアル・マドリード,2022/11/9,エドゥアルド・カマヴィンガ,2020/9/8,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,14,MF,,Adrien Rabiot,1995/4/3,191,ユヴェントス,2022/11/9,アドリアン・ラビオ,2016/11/15,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,6,MF,,Mattéo Guendouzi,1999/4/14,185,オリンピック・マルセイユ,2022/11/9,マッテオ・ゲンドゥージ,2021/11/16,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,15,MF,,Jordan Veretout,1993/3/1,177,オリンピック・マルセイユ,2022/11/9,ジョルダン・ヴェレトゥ,2021/9/1,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,20,FW,,Kingsley Coman,1996/6/13,181,バイエルン・ミュンヘン,2022/11/9,キングスレイ・コマン,2015/11/13,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,7,FW,,Antoine Griezmann,1991/3/21,176,アトレティコ・デ・マドリード,2022/11/9,アントワヌ・グリエズマン,2014/3/5,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,10,FW,1,Kylian Mbappé,1998/12/20,180,パリ・サンジェルマン,2022/11/9,キリアン・エムバペ,2017/3/25,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,,FW,,Christopher Nkunku,1997/11/14,177,ライプツィヒ,2022/11/9,クリストフェル・エンクンク,2022/3/25,Transfermarkt (copypaste),辞退
WC,2022,UEFA,QUALIFIED,フランス,12,FW,,Randal Kolo Muani,1998/12/5,187,アイントラハト・フランクフルト,2022/11/9,ランダル・コロ・ムアニ,2022/9/22,Transfermarkt (copypaste),追加招集
WC,2022,UEFA,QUALIFIED,フランス,11,FW,1,Ousmane Dembélé,1997/5/15,178,FCバルセロナ,2022/11/9,ウスマン・デンベレ,2016/9/1,Transfermarkt (copypaste),
WC,2022,UEFA,QUALIFIED,フランス,26,FW,,Marcus Thuram,1997/8/6,192,ボルシアMG,2022/11/9,マルクス・テュラム,2020/11/11,Transfermarkt (copypaste),追加招集
WC,2022,UEFA,QUALIFIED,フランス,,FW,,Karim Benzema,1987/12/19,185,レアル・マドリード,2022/11/9,カリム・ベンゼマ,2007/3/28,Transfermarkt (copypaste),辞退
WC,2022,UEFA,QUALIFIED,フランス,9,FW,,Olivier Giroud,1986/9/30,192,ACミラン,2022/11/9,オリヴィエ・ジルー,2011/11/11,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,1,GK,,Hugo Lloris,1986/12/26,188,トッテナム・ホットスパー,2018/5/17,ウーゴ・ロリス,2008/11/19,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,23,GK,,Alphonse Areola,1993/2/27,195,パリ・サンジェルマン,2018/5/17,アルフォンス・アレオラ,2018/9/6,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,16,GK,,Steve Mandanda,1985/3/28,187,オリンピック・マルセイユ,2018/5/17,スティーヴ・マンダンダ,2008/5/27,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,4,DF,,Raphaël Varane,1993/4/25,191,レアル・マドリード,2018/5/17,ラファエル・ヴァラーヌ,2013/3/22,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,5,DF,,Samuel Umtiti,1993/11/14,182,バルセロナ,2018/5/17,サミュエル・ユムティティ,2016/7/3,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,2,DF,,Benjamin Pavard,1996/3/28,186,シュトゥットガルト,2018/5/17,ベンジャマン・パヴァール,2017/11/10,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,3,DF,,Presnel Kimpembe,1995/8/13,183,パリ・サンジェルマン,2018/5/17,プレスネル・キンペンベ,2018/3/27,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,17,DF,,Adil Rami,1985/12/27,191,オリンピック・マルセイユ,2018/5/17,アディル・ラミ,2010/8/11,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,21,DF,,Lucas Hernández,1996/2/14,184,アトレティコ・マドリード,2018/5/17,リュカ・エルナンデス,2018/3/23,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,22,DF,,Benjamin Mendy,1994/7/17,185,マンチェスター・シティ,2018/5/17,バンジャマン・メンディ,2017/3/25,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,19,DF,,Djibril Sidibé,1992/7/29,183,ASモナコ,2018/5/17,ジブリル・シディベ,2016/9/1,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,13,MF,1,N'Golo Kanté,1991/3/29,168,チェルシー,2018/5/17,エンゴロ・カンテ,2016/3/25,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,15,MF,,Steven Nzonzi,1988/12/15,196,セビージャ,2018/5/17,スティーヴン・エンゾンジ,2017/11/10,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,6,MF,1,Paul Pogba,1993/3/15,191,マンチェスター・ユナイテッド,2018/5/17,ポール・ポグバ,2013/3/22,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,12,MF,,Corentin Tolisso,1994/8/3,181,バイエルン・ミュンヘン,2018/5/17,コランタン・トリッソ,2017/3/28,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,14,MF,,Blaise Matuidi,1987/4/9,175,ユヴェントス,2018/5/17,ブレーズ・マテュイディ,2010/9/7,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,18,MF,,Nabil Fekir,1993/7/18,173,オリンピック・リヨン,2018/5/17,ナビル・フェキル,2015/3/26,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,8,MF,,Thomas Lemar,1995/11/12,171,ASモナコ,2018/5/17,トマ・レマル,2016/11/15,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,18,FW,,Florian Thauvin,1993/1/26,181,オリンピック・マルセイユ,2018/5/17,フロリアン・トヴァン,2017/6/2,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,7,FW,,Antoine Griezmann,1991/3/21,176,アトレティコ・マドリード,2018/5/17,アントワヌ・グリエズマン,2014/3/5,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,10,FW,1,Kylian Mbappé,1998/12/20,180,パリ・サンジェルマン,2018/5/17,キリアン・エムバペ,2017/3/25,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,11,FW,,Ousmane Dembélé,1997/5/15,178,バルセロナ,2018/5/17,ウスマン・デンベレ,2016/9/1,Transfermarkt (copypaste),
WC,2018,UEFA,QUALIFIED,フランス,9,FW,,Olivier Giroud,1986/9/30,192,チェルシー,2018/5/17,オリヴィエ・ジルー,2011/11/11,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,1,GK,,Hugo Lloris,1986/12/26,188,トッテナム・ホットスパー,2014/6/2,ウーゴ・ロリス,2008/11/19,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,16,GK,,Stéphane Ruffier,1986/9/27,188,サンテティエンヌ,2014/6/2,ステファヌ・リュフィエ,2010/8/11,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,23,GK,,Mickaël Landreau,1979/5/14,184,バスティア,2014/6/2,ミカエル・ランドロー,2001/6/3,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,4,DF,1,Raphaël Varane,1993/4/25,191,レアル・マドリード,2014/6/2,ラファエル・ヴァラーヌ,2013/3/22,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,13,DF,,Eliaquim Mangala,1991/2/13,187,FCポルト,2014/6/2,エリアカン・マンガラ,2013/6/5,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,5,DF,,Mamadou Sakho,1990/2/13,187,リヴァプール,2014/6/2,ママドゥ・サコー,2010/11/17,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,21,DF,,Laurent Koscielny,1985/9/10,186,アーセナル,2014/6/2,ローラン・コシールニー,2011/11/11,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,3,DF,,Patrice Evra,1981/5/15,174,マンチェスター・ユナイテッド,2014/6/2,パトリス・エヴラ,2004/8/18,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,17,DF,,Lucas Digne,1993/7/20,178,パリ・サンジェルマン,2014/6/2,リュカ・ディニュ,2014/3/5,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,15,DF,,Bacary Sagna,1983/2/14,176,アーセナル,2014/6/2,バカリ・サニャ,2007/8/22,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,2,DF,,Mathieu Debuchy,1985/7/28,177,ニューカッスル・ユナイテッド,2014/6/2,マテュー・ドゥビュシー,2011/10/7,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,12,MF,,Rio Mavuba,1984/3/8,172,リール,2014/6/2,リオ・マヴュバ,2004/8/18,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,22,MF,,Morgan Schneiderlin,1989/11/8,186,サウサンプトン,2014/6/2,モルガン・シュネデルラン,2014/6/8,Transfermarkt (copypaste),追加招集
WC,2014,UEFA,QUALIFIED,フランス,19,MF,1,Paul Pogba,1993/3/15,191,ユヴェントス,2014/6/2,ポール・ポグバ,2013/3/22,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,14,MF,,Blaise Matuidi,1987/4/9,175,パリ・サンジェルマン,2014/6/2,ブレーズ・マテュイディ,2010/9/7,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,6,MF,,Yohan Cabaye,1986/1/14,173,パリ・サンジェルマン,2014/6/2,ヨアン・キャバイェ,2010/8/11,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,18,MF,,Moussa Sissoko,1989/8/16,187,ニューカッスル・ユナイテッド,2014/6/2,ムサ・シソコ,2009/10/10,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,,MF,,Clément Grenier,1991/1/7,186,オリンピック・リヨン,2014/6/2,クレマン・グルニエ,2013/6/5,Transfermarkt (copypaste),辞退
WC,2014,UEFA,QUALIFIED,フランス,8,MF,,Mathieu Valbuena,1984/9/28,167,オリンピック・マルセイユ,2014/6/2,マテュー・ヴァルブエナ,2010/5/26,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,7,MF,,Rémy Cabella,1990/3/8,172,モンペリエ,2014/6/2,レミ・カベッラ,2014/5/27,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,,FW,,Franck Ribéry,1983/4/7,170,バイエルン・ミュンヘン,2014/6/2,フランク・リベリー,2006/5/27,Transfermarkt (copypaste),辞退
WC,2014,UEFA,QUALIFIED,フランス,11,FW,,Antoine Griezmann,1991/3/21,176,レアル・ソシエダ,2014/6/2,アントワヌ・グリエズマン,2014/3/5,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,10,FW,1,Karim Benzema,1987/12/19,185,レアル・マドリード,2014/6/2,カリム・ベンゼマ,2007/3/28,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,9,FW,,Olivier Giroud,1986/9/30,192,アーセナル,2014/6/2,オリヴィエ・ジルー,2011/11/11,Transfermarkt (copypaste),
WC,2014,UEFA,QUALIFIED,フランス,20,FW,,Loïc Rémy,1987/1/2,185,ニューカッスル・ユナイテッド,2014/6/2,ロイク・レミー,2009/6/2,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,1,GK,,Hugo Lloris,1986/12/26,188,オリンピック・リヨン,2010/5/24,ウーゴ・ロリス,2008/11/19,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,2,DF,,Bacary Sagna,1983/2/14,176,アーセナル,2010/5/24,バカリ・サニャ,2007/8/22,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,3,DF,,Éric Abidal,1979/9/11,186,バルセロナ,2010/5/24,エリック・アビダル,2004/8/18,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,4,DF,,Anthony Réveillère,1979/11/10,180,オリンピック・リヨン,2010/5/24,アントニー・レヴェイエール,2003/10/11,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,5,DF,,William Gallas,1977/8/17,182,アーセナル,2010/5/24,ウィリアム・ギャラス,2002/10/12,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,6,DF,,Marc Planus,1982/3/7,180,ジロンダン・ボルドー,2010/5/24,マルク・プラニュス,2010/5/30,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,7,FW,1,Franck Ribéry,1983/4/7,170,バイエルン・ミュンヘン,2010/5/24,フランク・リベリー,2006/5/27,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,8,MF,,Yoann Gourcuff,1986/7/11,185,ジロンダン・ボルドー,2010/5/24,ヨアン・グルキュフ,2008/8/20,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,9,FW,,Djibril Cissé,1981/8/12,182,パナシナイコス,2010/5/24,ジブリル・シセ,2002/5/18,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,10,FW,,Sidney Govou,1979/7/27,177,オリンピック・リヨン,2010/5/24,シドニー・ゴブ,2002/8/21,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,11,FW,,André-Pierre Gignac,1985/12/5,185,トゥールーズ,2010/5/24,アンドレ＝ピエール・ジニャック,2009/4/1,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,12,FW,,Thierry Henry,1977/8/17,188,バルセロナ,2010/5/24,ティエリ・アンリ,1997/10/11,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,13,DF,1,Patrice Evra,1981/5/15,174,マンチェスター・ユナイテッド,2010/5/24,パトリス・エヴラ,2004/8/18,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,14,MF,,Jérémy Toulalan,1983/9/10,183,オリンピック・リヨン,2010/5/24,ジェレミー・トゥララン,2006/10/11,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,15,MF,1,Florent Malouda,1980/6/13,177,チェルシー,2010/5/24,フローラン・マルダ,2004/11/17,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,16,GK,,Steve Mandanda,1985/3/28,187,オリンピック・マルセイユ,2010/5/24,スティーヴ・マンダンダ,2008/5/27,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,17,DF,,Sébastien Squillaci,1980/8/11,185,セビージャ,2010/5/24,セバスティアン・スキラシ,2004/8/18,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,18,MF,,Alou Diarra,1981/7/15,189,ジロンダン・ボルドー,2010/5/24,アルー・ディアッラ,2004/10/9,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,19,MF,,Abou Diaby,1986/5/11,191,アーセナル,2010/5/24,アブー・ディアビ,2007/3/24,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,20,MF,,Mathieu Valbuena,1984/9/28,167,オリンピック・マルセイユ,2010/5/24,マテュー・ヴァルブエナ,2010/5/26,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,21,FW,,Nicolas Anelka,1979/3/14,186,チェルシー,2010/5/24,ニコラ・アネルカ,1998/4/22,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,22,DF,,Gaël Clichy,1985/7/26,176,アーセナル,2010/5/24,ガエル・クリシー,2008/9/10,Transfermarkt (copypaste),
WC,2010,UEFA,QUALIFIED,フランス,23,GK,,Cédric Carrasso,1981/12/30,187,ジロンダン・ボルドー,2010/5/24,セドリック・カラッソ,2011/6/9,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,23,GK,,Grégory Coupet,1972/12/31,181,オリンピック・リヨン,2006/5/31,グレゴリー・クーペ,2001/6/1,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,1,GK,,Mickaël Landreau,1979/5/14,184,ナント,2006/5/31,ミカエル・ランドロー,2001/6/3,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,16,GK,,Fabien Barthez,1971/6/28,180,オリンピック・マルセイユ,2006/5/31,ファビアン・バルテズ,1994/5/26,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,5,DF,,William Gallas,1977/8/17,182,チェルシー,2006/5/31,ウィリアム・ギャラス,2002/10/12,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,2,DF,,Jean-Alain Boumsong,1979/12/14,190,ニューカッスル・ユナイテッド,2006/5/31,ジャン＝アラン・ブームソン,2003/6/20,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,17,DF,,Gaël Givet,1981/10/9,181,ASモナコ,2006/5/31,ガエル・ジヴェ,2004/8/18,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,15,DF,1,Lilian Thuram,1972/1/1,182,ユヴェントス,2006/5/31,リリアン・テュラム,1994/8/17,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,3,DF,,Éric Abidal,1979/9/11,186,オリンピック・リヨン,2006/5/31,エリック・アビダル,2004/8/18,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,13,DF,,Mikaël Silvestre,1977/8/9,184,マンチェスター・ユナイテッド,2006/5/31,ミカエル・シルヴェストル,2001/2/27,Transfermarkt (copypaste),
WC,2006,UEFA,QUALIFIED,フランス,19,DF,,Willy Sagnol,1977/3/18,182,バイエルン・ミュンヘン,2006/5/31,ウィリー・サニョル,2000/11/15,Transfermarkt (copypaste),
